TANGGAL;MW_3;PF_3;AMP_3;VOLT_3;MVAR_3;FREQ_3;W_GEN3A;W_GEN3B;W_GEN3C;TC3_IN1;TC3_OUT2
23/03/2025 14:00:00;114,34;0;3,95;16,22;-10,42;50,01;67;70;71;57;30
23/03/2025 14:30:00;124,11;0;4,29;16,21;-8,08;49,74;70;73;74;57;30
23/03/2025 15:00:00;86,55;0;2,99;16,24;-10,37;50,21;65;68;69;57;30
23/03/2025 15:30:00;114,75;0;3,95;16,24;-5,48;49,87;67;70;71;56;30
23/03/2025 16:00:00;101,34;0;3,45;16,40;2,76;50,17;66;69;70;56;30
23/03/2025 16:30:00;134,79;0;4,62;16,38;5,01;50,23;67;70;71;57;30
23/03/2025 17:00:00;94,29;0;3,19;16,39;1,06;50,09;67;69;71;57;30
23/03/2025 17:30:00;114,69;0;3,91;16,38;2,20;49,74;65;68;69;56;30
23/03/2025 18:00:00;131,17;0;4,49;16,38;1,36;50,09;67;70;71;57;30
23/03/2025 18:30:00;113,25;0;3,86;16,41;-0,03;49,83;67;70;71;57;30
23/03/2025 19:00:00;107,09;0;3,63;16,42;0,58;49,97;68;71;72;57;30
23/03/2025 19:30:00;135,79;0;4,64;16,41;4,12;50,17;68;71;72;57;30
23/03/2025 20:00:00;114,78;0;3,91;16,42;3,95;49,89;64;67;68;57;30
23/03/2025 20:30:00;116,57;0;3,98;16,41;8,13;49,89;65;68;69;56;30
23/03/2025 21:00:00;114,43;0;3,91;16,41;8,29;49,85;65;68;69;56;30
23/03/2025 21:30:00;119,41;0;4,08;16,41;7,83;49,89;64;67;68;56;30
23/03/2025 22:00:00;88,70;0;2,99;16,42;4,25;49,89;62;65;66;56;30
23/03/2025 22:30:00;122,77;0;4,18;16,41;5,28;49,97;63;66;68;56;30
23/03/2025 23:00:00;111,54;0;3,79;16,41;1,25;50,09;64;67;68;56;30
23/03/2025 23:30:00;107,06;0;3,62;16,40;-1,59;50,31;64;67;68;56;30
24/03/2025 00:00:00;113,97;0;3,86;16,41;-0,66;50,21;64;67;68;56;30
24/03/2025 00:30:00;119,07;0;4,04;16,40;-0,72;50,01;65;68;69;56;30
24/03/2025 01:00:00;95,85;0;3,24;16,42;-3,83;50,17;65;68;70;56;30
24/03/2025 01:30:00;112,01;0;3,81;16,41;-6,39;50,35;63;66;67;56;30
24/03/2025 02:00:00;87,85;0;2,97;16,42;-9,05;49,85;64;67;68;56;30
24/03/2025 02:30:00;111,73;0;3,79;16,41;-9,05;50,17;64;67;68;56;30
24/03/2025 03:00:00;116,95;0;3,97;16,41;-10,34;50,56;64;67;68;56;30
24/03/2025 03:30:00;116,55;0;3,96;16,41;-9,56;50,50;65;68;69;56;30
24/03/2025 04:00:00;124,67;0;4,24;16,41;-9,25;50,21;65;68;69;56;30
24/03/2025 04:30:00;113,75;0;3,86;16,42;-9,27;50,44;65;68;69;56;30
24/03/2025 05:00:00;115,74;0;3,93;16,41;-10,62;50,31;66;69;70;56;30
24/03/2025 05:30:00;123,22;0;4,19;16,41;-10,74;49,85;65;68;69;56;30
24/03/2025 06:00:00;115,06;0;3,92;16,41;-12,47;50,17;64;67;69;56;30
24/03/2025 06:30:00;124,80;0;4,24;16,40;-7,21;50,29;65;68;69;56;30
24/03/2025 07:00:00;91,58;0;3,09;16,41;-3,96;49,97;63;66;67;56;30
24/03/2025 07:30:00;105,90;0;3,59;16,41;-5,60;50,52;64;68;69;56;30
24/03/2025 08:00:00;116,79;0;3,96;16,54;8,94;50,23;66;69;70;56;30
24/03/2025 08:30:00;109,72;0;3,71;16,54;6,90;50,44;65;68;69;57;30
24/03/2025 09:00:00;104,90;0;3,56;16,54;8,49;50,50;64;67;68;57;30
24/03/2025 09:30:00;118,91;0;4,05;16,54;12,81;49,76;66;68;70;57;30
24/03/2025 10:00:00;118,85;0;4,06;16,54;17,20;50,11;70;73;74;57;30
24/03/2025 10:30:00;131,90;0;4,54;16,54;22,38;49,83;68;71;72;57;30
24/03/2025 11:00:00;105,28;0;3,63;16,54;20,72;50,09;68;71;72;58;30
24/03/2025 11:30:00;113,68;0;3,90;16,54;19,19;50,35;66;68;70;57;30
24/03/2025 12:00:00;108,35;0;3,66;16,54;4,89;50,52;66;69;70;57;30
24/03/2025 12:30:00;112,78;0;3,80;16,54;3,52;49,74;66;69;70;57;30
24/03/2025 13:00:00;124,88;0;4,25;16,54;15,08;50,17;67;70;72;57;30
24/03/2025 13:30:00;122,35;0;4,24;16,54;22,90;50,29;73;76;77;58;30
24/03/2025 14:00:00;121,32;0;4,19;16,54;22,62;50,23;68;71;72;58;30
24/03/2025 14:30:00;90,87;0;3,13;16,54;18,04;50,52;66;69;71;58;30
24/03/2025 15:00:00;109,01;0;3,73;16,53;16,38;50,09;65;68;69;57;30
24/03/2025 15:30:00;125,65;0;4,30;16,54;16,31;49,83;69;72;74;57;30
24/03/2025 16:00:00;90,11;0;3,04;16,54;8,89;50,29;69;72;73;58;30
24/03/2025 16:30:00;123,40;0;4,18;16,54;8,94;49,97;69;72;73;58;30
24/03/2025 17:00:00;97,07;0;3,26;16,54;3,92;50,21;66;69;70;58;30
24/03/2025 17:30:00;128,88;0;4,36;16,55;2,02;50,09;67;70;71;57;30
24/03/2025 18:00:00;114,76;0;3,87;16,55;-4,72;50,44;68;71;72;57;30
24/03/2025 18:30:00;130,25;0;4,40;16,54;-2,58;49,97;65;68;69;57;30
24/03/2025 19:00:00;120,69;0;4,07;16,54;-0,43;50,09;69;72;73;57;30
24/03/2025 19:30:00;126,76;0;4,29;16,55;2,79;50,01;70;73;74;58;30
24/03/2025 20:00:00;132,32;0;4,48;16,54;5,28;49,76;69;72;73;58;30
24/03/2025 20:30:00;131,26;0;4,44;16,54;6,50;49,83;70;73;74;58;30
24/03/2025 21:00:00;121,94;0;4,12;16,54;4,79;49,76;70;73;74;58;30
24/03/2025 21:30:00;109,98;0;3,71;16,54;3,03;50,09;66;69;70;58;30
24/03/2025 22:00:00;106,94;0;3,60;16,54;4,58;49,76;64;67;68;57;30
24/03/2025 22:30:00;140,16;0;4,76;16,54;6,13;49,95;70;72;74;57;30
24/03/2025 23:00:00;119,34;0;4,02;16,54;3,20;50,09;68;71;72;58;30
24/03/2025 23:30:00;112,28;0;3,78;16,54;3,59;50,01;68;71;72;58;30
25/03/2025 00:00:01;98,63;0;3,30;16,54;-1,47;50,21;68;71;72;58;30
25/03/2025 00:30:00;128,63;0;4,34;16,54;2,10;50,19;67;70;71;57;30
25/03/2025 01:00:00;118,18;0;3,98;16,54;-1,72;50,21;65;68;69;57;30
25/03/2025 01:30:00;96,25;0;3,23;16,55;-2,58;50,35;64;67;68;57;30
25/03/2025 02:00:00;95,14;0;3,18;16,54;-3,90;50,35;63;66;67;56;30
25/03/2025 02:30:00;123,88;0;4,26;16,34;-17,31;50,17;64;67;68;56;30
25/03/2025 03:00:00;83,07;0;2,87;16,35;-21,28;50,29;62;65;66;56;30
25/03/2025 03:30:00;103,37;0;3,57;16,34;-20,65;50,03;64;67;68;56;30
25/03/2025 04:00:00;120,75;0;4,17;16,35;-19,51;50,15;65;68;69;56;30
25/03/2025 04:30:00;94,58;0;3,26;16,35;-19,21;50,21;63;66;68;56;30
25/03/2025 05:00:00;91,68;0;3,18;16,35;-22,07;50,01;61;64;65;56;30
25/03/2025 05:30:00;114,24;0;3,95;16,34;-22,17;50,31;65;68;69;56;30
25/03/2025 06:00:00;111,10;0;3,84;16,35;-21,71;50,35;64;67;68;56;30
25/03/2025 06:30:00;90,28;0;3,13;16,34;-20,95;49,76;64;68;68;56;30
25/03/2025 07:00:00;102,87;0;3,54;16,34;-16,65;49,76;63;66;67;56;30
25/03/2025 07:30:00;119,44;0;4,08;16,35;-8,45;49,97;63;66;67;56;30
25/03/2025 08:00:00;119,24;0;4,05;16,73;20,36;50,31;66;69;70;56;30
25/03/2025 08:30:00;81,86;0;2,87;16,74;26,29;50,01;67;70;71;57;30
25/03/2025 09:00:00;113,83;0;3,92;16,74;26,46;50,35;67;70;71;57;30
25/03/2025 09:30:00;108,81;0;3,75;16,74;26,23;50,35;66;69;71;58;30
25/03/2025 10:00:00;107,86;0;3,73;16,74;27,99;50,52;67;69;71;58;30
25/03/2025 10:30:00;110,51;0;3,84;16,74;29,67;50,44;67;70;71;58;30
25/03/2025 11:00:00;109,67;0;3,82;16,74;29,52;50,35;67;69;71;58;30
25/03/2025 11:30:00;83,65;0;2,93;16,74;25,99;50,29;65;67;69;58;30
25/03/2025 12:00:00;117,21;0;3,96;16,74;17,42;50,44;68;70;72;58;30
25/03/2025 12:30:00;145,41;0;4,93;16,73;19,02;49,76;69;71;73;58;30
25/03/2025 13:00:00;114,94;0;3,94;16,74;23,48;50,50;71;74;75;59;30
25/03/2025 13:30:00;102,19;0;3,55;16,75;27,44;50,29;68;70;72;58;30
25/03/2025 14:00:00;119,15;0;4,12;16,74;28,79;50,42;69;71;73;58;30
25/03/2025 14:30:00;120,40;0;4,16;16,74;30,30;50,35;69;72;73;59;30
25/03/2025 15:00:00;123,24;0;4,23;16,74;26,78;50,09;68;71;72;59;30
25/03/2025 15:30:00;124,30;0;4,28;16,74;27,46;49,70;69;72;74;59;30
25/03/2025 16:00:00;128,03;0;4,37;16,74;24,11;50,17;70;73;74;59;30
25/03/2025 16:30:00;110,52;0;3,78;16,74;22,82;50,09;69;72;74;59;30
25/03/2025 17:00:00;89,07;0;3,02;16,74;17,62;49,85;67;70;71;59;30
25/03/2025 17:30:00;89,26;0;3,01;16,74;14,91;49,83;65;67;69;58;30
25/03/2025 18:00:00;127,93;0;4,31;16,62;2,70;50,29;71;74;75;58;30
25/03/2025 18:30:00;123,52;0;4,15;16,61;1,60;50,01;69;72;73;58;30
25/03/2025 19:00:00;132,66;0;4,48;16,61;5,96;49,89;69;72;74;58;30
25/03/2025 19:30:00;105,13;0;3,53;16,61;5,58;49,83;69;71;73;58;30
25/03/2025 20:00:00;133,79;0;4,53;16,61;9,39;49,76;70;72;74;58;30
25/03/2025 20:30:00;136,88;0;4,63;16,62;10,41;49,76;71;74;75;58;30
25/03/2025 21:00:01;123,69;0;4,18;16,61;8,99;50,35;69;72;74;59;30
25/03/2025 21:30:00;122,36;0;4,15;16,61;11,51;49,97;68;71;73;58;30
25/03/2025 22:00:00;100,88;0;3,67;15,92;-30,58;49,83;66;69;71;57;30
25/03/2025 22:30:00;115,39;0;4,19;15,93;-31,62;50,01;67;71;72;57;30
25/03/2025 23:00:00;111,00;0;3,94;16,04;-26,36;50,42;65;68;69;56;30
25/03/2025 23:30:00;109,14;0;3,89;16,05;-26,04;50,31;65;68;69;56;30
26/03/2025 00:00:00;111,78;0;3,99;16,05;-29,01;50,35;65;69;70;56;30
26/03/2025 00:30:00;86,52;0;3,13;16,06;-30,00;50,31;62;65;66;56;30
26/03/2025 01:00:00;124,41;0;4,44;16,05;-30,01;50,31;65;68;69;56;30
26/03/2025 01:30:00;125,54;0;4,49;16,06;-31,60;50,17;66;69;71;56;30
26/03/2025 02:00:00;118,01;0;4,25;16,05;-34,21;50,42;67;70;71;56;30
26/03/2025 02:30:00;96,37;0;3,48;16,11;-31,26;49,89;65;68;69;56;30
26/03/2025 03:00:00;82,91;0;3,05;16,13;-34,28;50,29;63;66;67;56;30
26/03/2025 03:30:00;125,16;0;4,39;16,21;-25,87;49,89;65;69;70;56;30
26/03/2025 04:00:00;86,84;0;3,11;16,22;-29,54;50,03;62;65;66;56;30
26/03/2025 04:30:00;91,13;0;3,23;16,22;-27,84;50,01;63;66;67;56;30
26/03/2025 05:00:00;127,37;0;4,47;16,21;-26,47;50,35;65;69;70;56;30
26/03/2025 05:30:01;100,23;0;3,57;16,23;-30,44;50,29;64;67;68;56;30
26/03/2025 06:00:00;118,77;0;4,22;16,21;-32,58;50,29;64;68;69;56;30
26/03/2025 06:30:00;81,92;0;3,00;16,22;-33,62;50,09;64;67;68;56;30
26/03/2025 07:00:00;101,98;0;3,62;16,21;-29,12;50,29;64;67;68;56;30
26/03/2025 07:30:00;113,61;0;4,00;16,22;-26,23;50,17;63;67;68;56;30
26/03/2025 08:00:00;100,01;0;3,49;16,22;-21,08;50,21;64;67;68;56;30
26/03/2025 08:30:00;149,52;0;5,19;16,20;-12,35;50,96;65;68;70;56;30
26/03/2025 09:00:00;113,98;0;3,88;16,84;22,80;50,64;66;69;70;57;30
26/03/2025 09:30:00;88,74;0;3,06;16,84;24,45;50,44;69;71;73;58;31
26/03/2025 10:00:00;108,76;0;3,73;16,83;27,70;50,35;68;70;72;58;31
26/03/2025 10:30:00;115,64;0;3,97;16,84;28,50;50,31;67;70;71;58;31
26/03/2025 11:00:00;127,99;0;4,39;16,84;29,09;50,23;66;69;71;58;31
26/03/2025 11:30:00;110,89;0;3,80;16,84;25,93;50,01;70;73;74;59;31
26/03/2025 12:00:00;104,24;0;3,52;16,84;19,46;50,42;69;71;73;59;31
26/03/2025 12:30:00;141,26;0;4,78;16,84;22,93;49,74;69;71;73;59;31
26/03/2025 13:00:01;117,47;0;4,00;16,84;25,56;50,21;69;72;73;59;31
26/03/2025 13:30:00;137,63;0;4,74;16,87;33,95;50,42;70;73;74;59;31
26/03/2025 14:00:00;123,14;0;4,26;16,88;33,70;49,97;67;70;71;59;31
26/03/2025 14:30:00;89,41;0;3,16;16,87;31,82;49,97;65;67;69;59;31
26/03/2025 15:00:00;97,59;0;3,41;16,88;30,98;49,97;66;69;70;59;31
26/03/2025 15:30:00;121,38;0;4,19;16,88;32,79;49,83;71;74;76;59;31
26/03/2025 16:00:00;106,22;0;3,64;16,83;27,06;50,23;71;74;75;59;31
26/03/2025 16:30:00;110,87;0;3,81;16,84;26,81;49,70;69;71;73;59;31
26/03/2025 17:00:00;99,06;0;3,37;16,84;22,69;50,29;67;70;72;59;31
26/03/2025 17:30:00;98,43;0;3,33;16,84;20,11;49,85;69;72;73;59;31
26/03/2025 18:00:00;114,44;0;3,85;16,84;17,95;50,17;75;78;79;60;31
26/03/2025 18:30:00;135,25;0;4,54;16,84;15,33;50,17;69;72;74;59;31
26/03/2025 19:00:00;132,80;0;4,46;16,84;16,54;50,09;71;74;75;59;31
26/03/2025 19:30:00;122,89;0;4,13;16,84;17,73;49,89;71;74;76;59;31
26/03/2025 20:00:00;132,47;0;4,46;16,84;19,02;50,01;69;72;74;59;31
26/03/2025 20:30:00;118,19;0;3,98;16,84;19,75;50,09;70;73;74;59;31
26/03/2025 21:00:00;114,92;0;3,87;16,84;18,55;50,01;69;71;73;59;31
26/03/2025 21:30:00;139,33;0;4,68;16,84;19,35;49,89;71;74;75;59;31
26/03/2025 22:00:00;101,26;0;3,43;16,84;21,17;50,21;66;69;71;59;31
26/03/2025 22:30:00;122,59;0;4,14;16,84;21,82;49,97;70;73;75;59;31
26/03/2025 23:00:00;123,23;0;4,14;16,84;18,41;50,44;66;69;71;59;31
26/03/2025 23:30:00;110,12;0;3,68;16,83;14,35;50,35;66;69;70;58;31
27/03/2025 00:00:00;103,87;0;3,45;16,84;10,57;50,09;65;68;69;58;31
27/03/2025 00:30:00;93,63;0;3,11;16,84;9,99;49,89;65;68;69;58;31
27/03/2025 01:00:00;107,91;0;3,78;16,25;-24,81;49,62;64;67;68;57;31
27/03/2025 01:30:00;103,16;0;3,64;16,26;-28,45;50,35;64;68;69;57;31
27/03/2025 02:00:00;85,91;0;3,06;16,26;-28,90;50,17;64;67;68;56;31
27/03/2025 02:30:00;101,23;0;3,60;16,24;-29,57;50,03;63;66;67;56;31
27/03/2025 03:00:00;98,74;0;3,52;16,25;-31,33;50,17;65;68;69;56;31
27/03/2025 03:30:00;127,41;0;4,46;16,25;-27,32;50,01;67;70;71;57;31
27/03/2025 04:00:00;87,85;0;3,16;16,27;-31,84;50,17;62;65;66;56;31
27/03/2025 04:30:00;112,62;0;3,98;16,25;-29,96;50,09;64;67;68;56;31
27/03/2025 05:00:00;88,69;0;3,22;16,26;-34,81;50,21;63;66;67;56;31
27/03/2025 05:30:00;116,19;0;4,15;16,26;-35,28;49,83;63;66;67;56;31
27/03/2025 06:00:00;100,21;0;3,64;16,26;-37,47;49,76;64;67;68;56;31
27/03/2025 06:30:00;101,97;0;3,67;16,26;-34,95;50,01;67;70;71;56;31
27/03/2025 07:00:00;89,80;0;3,24;16,26;-32,15;49,70;65;69;70;56;31
27/03/2025 07:30:00;103,25;0;3,64;16,25;-27,46;49,74;65;68;70;57;31
27/03/2025 08:00:00;96,63;0;3,37;16,25;-22,78;50,17;63;66;67;56;31
27/03/2025 08:30:00;82,74;0;2,91;16,25;-23,38;50,56;65;69;69;57;31
27/03/2025 09:00:00;103,04;0;3,58;16,25;-20,26;50,52;65;68;69;56;31
27/03/2025 09:30:00;115,97;0;4,01;16,25;-16,06;50,44;64;68;69;56;31
27/03/2025 10:00:00;117,46;0;4,05;16,24;-13,39;50,44;66;70;71;57;31
27/03/2025 10:30:00;128,24;0;4,43;16,25;-11,35;50,52;67;70;71;57;31
27/03/2025 11:00:00;125,89;0;4,34;16,24;-13,28;50,35;67;70;71;57;31
27/03/2025 11:30:00;161,75;0;5,61;16,25;-11,42;50,17;73;77;78;58;31
27/03/2025 12:00:00;109,53;0;3,81;16,26;-22,67;50,44;69;72;73;58;31
27/03/2025 12:30:00;119,16;0;4,15;16,25;-22,25;49,85;70;74;75;58;31
27/03/2025 13:00:00;119,07;0;4,14;16,25;-18,64;50,35;69;72;73;58;31
27/03/2025 13:30:00;140,91;0;4,89;16,26;-14,88;50,31;68;71;73;57;31
27/03/2025 14:00:00;112,18;0;3,89;16,25;-18,33;50,35;65;68;69;57;31
27/03/2025 14:30:00;116,10;0;4,03;16,25;-19,86;50,35;67;70;71;57;31
27/03/2025 15:00:00;114,13;0;3,98;16,24;-21,47;50,17;66;69;70;57;31
27/03/2025 15:30:01;92,01;0;3,21;16,25;-21,59;50,29;65;68;69;57;31
27/03/2025 16:00:00;132,11;0;4,58;16,25;-19,29;49,89;68;71;72;57;31
27/03/2025 16:30:00;129,05;0;4,47;16,25;-16,50;49,70;69;72;73;57;31
27/03/2025 17:00:00;141,79;0;4,91;16,25;-16,42;50,17;69;73;74;58;31
27/03/2025 17:30:00;128,18;0;4,46;16,25;-20,99;49,95;68;71;73;57;31
27/03/2025 18:00:00;116,71;0;4,04;16,32;-18,71;50,17;70;74;75;58;31
27/03/2025 18:30:00;139,57;0;4,82;16,32;-17,01;50,23;72;75;76;58;31
27/03/2025 19:00:00;121,70;0;4,20;16,31;-16,73;49,83;69;72;73;58;31
27/03/2025 19:30:00;130,38;0;4,49;16,32;-13,82;49,50;68;71;72;58;31
27/03/2025 20:00:00;119,53;0;4,11;16,32;-14,94;49,85;70;73;74;58;31
27/03/2025 20:30:00;122,67;0;4,22;16,32;-14,07;49,76;69;73;74;58;31
27/03/2025 21:00:00;151,05;0;5,20;16,32;-11,55;49,89;72;75;77;58;31
27/03/2025 21:30:00;105,27;0;3,60;16,31;-16,49;50,17;70;73;74;58;31
27/03/2025 22:00:00;102,80;0;3,51;16,32;-14,98;50,01;64;67;68;57;31
27/03/2025 22:30:00;115,28;0;3,93;16,32;-10,08;49,64;67;70;72;57;31
27/03/2025 23:00:00;133,61;0;4,58;16,31;-13,47;50,09;69;72;73;57;31
27/03/2025 23:30:00;125,28;0;4,40;16,13;-23,98;50,35;68;72;73;57;31
28/03/2025 00:00:00;114,28;0;4,04;16,11;-26,38;50,29;66;70;71;57;31
28/03/2025 00:30:00;121,39;0;4,30;16,13;-28,53;50,35;67;71;72;57;31
28/03/2025 01:00:00;117,32;0;4,17;16,13;-29,54;50,44;67;70;71;57;31
28/03/2025 01:30:01;124,17;0;4,41;16,13;-29,54;50,23;67;71;72;57;31
28/03/2025 02:00:00;110,28;0;3,97;16,13;-33,31;49,97;66;69;70;57;31
28/03/2025 02:30:00;99,71;0;3,63;16,11;-34,93;50,01;65;68;69;56;31
28/03/2025 03:00:00;116,78;0;4,19;16,12;-33,22;50,03;65;68;69;56;31
28/03/2025 03:30:00;103,87;0;3,77;16,11;-33,35;49,95;69;72;73;57;31
28/03/2025 04:00:00;103,63;0;3,73;16,11;-32,18;49,64;69;73;74;57;31
28/03/2025 04:30:00;125,83;0;4,47;16,12;-30,36;50,01;70;73;74;57;31
28/03/2025 05:00:00;106,36;0;3,86;16,11;-35,51;50,23;65;68;69;57;31
28/03/2025 05:30:00;99,33;0;3,69;16,11;-41,12;50,52;64;67;68;56;31
28/03/2025 06:00:00;108,26;0;3,93;16,21;-37,68;50,35;64;67;68;56;31
28/03/2025 06:30:00;107,39;0;3,82;16,28;-31,91;50,35;64;68;69;56;31
28/03/2025 07:00:00;104,99;0;3,73;16,28;-30,76;50,09;65;69;70;56;31
28/03/2025 07:30:00;109,45;0;3,78;16,32;-20,30;49,54;65;68;69;56;31
28/03/2025 08:00:00;109,00;0;3,75;16,32;-17,37;50,09;68;72;73;57;31
28/03/2025 08:30:00;109,01;0;3,75;16,33;-14,01;49,97;65;68;69;57;31
28/03/2025 09:00:01;106,50;0;3,66;16,32;-12,67;50,01;63;66;68;56;31
28/03/2025 09:30:00;103,51;0;3,53;16,33;-8,40;50,01;66;69;70;57;31
28/03/2025 10:00:00;110,68;0;3,78;16,31;-5,49;49,97;64;67;68;56;31
28/03/2025 10:30:00;105,37;0;3,59;16,32;-4,35;50,01;64;67;69;56;31
28/03/2025 11:00:00;106,97;0;3,65;16,32;-7,32;50,11;65;68;70;57;31
28/03/2025 11:30:00;92,42;0;3,15;16,33;-10,77;50,35;66;69;70;57;31
28/03/2025 12:00:00;117,03;0;4,01;16,32;-13,80;50,23;68;71;72;57;31
28/03/2025 12:30:00;120,04;0;4,14;16,32;-16,54;50,01;67;70;71;57;31
28/03/2025 13:00:00;111,13;0;3,81;16,34;-12,79;50,35;66;69;70;57;31
28/03/2025 13:30:00;103,42;0;3,52;16,34;-10,15;50,52;65;68;69;57;31
28/03/2025 14:00:00;117,33;0;4,01;16,33;-9,38;50,29;65;69;70;57;31
28/03/2025 14:30:00;109,85;0;3,75;16,32;-10,10;50,50;65;68;70;57;31
28/03/2025 15:00:00;125,95;0;4,31;16,34;-7,96;49,76;65;68;69;57;31
28/03/2025 15:30:00;117,16;0;4,01;16,32;-8,55;50,17;68;71;72;57;31
28/03/2025 16:00:00;105,55;0;3,62;16,32;-9,41;50,17;64;67;69;57;31
28/03/2025 16:30:00;101,43;0;3,47;16,31;-9,01;50,01;65;68;69;57;31
28/03/2025 17:00:00;108,22;0;3,71;16,33;-11,03;50,31;64;67;68;56;31
28/03/2025 17:30:00;147,27;0;5,07;16,33;-9,84;50,01;67;70;71;57;31
28/03/2025 18:00:00;94,70;0;3,23;16,33;-10,95;50,35;69;72;73;57;31
28/03/2025 18:30:00;0,01;0;-0,01;-0,01;0,05;13,29;53;54;56;52;28
28/03/2025 19:00:00;0,01;0;-0,00;-0,01;0,02;13,31;54;55;57;46;33
28/03/2025 19:30:00;0,02;0;-0,00;-0,01;0,00;13,31;55;56;57;45;34
28/03/2025 20:00:00;0,01;0;-0,01;-0,01;0,00;13,29;55;57;58;45;35
28/03/2025 20:30:00;0,02;0;0,00;-0,01;0,00;13,31;56;57;58;45;36
28/03/2025 21:00:00;0,01;0;-0,01;-0,01;0,00;13,31;55;57;58;45;36
28/03/2025 21:30:00;0,01;0;-0,00;-0,01;0,00;13,31;55;57;58;45;37
28/03/2025 22:00:00;0,01;0;-0,00;-0,01;0,00;13,29;55;57;58;45;37
28/03/2025 22:30:00;0,01;0;-0,00;-0,01;0,00;13,29;55;57;58;45;37
28/03/2025 23:00:00;0,01;0;-0,00;-0,01;0,00;13,31;55;56;57;45;38
28/03/2025 23:30:00;0,01;0;-0,00;-0,01;0,00;13,31;55;56;57;45;38
29/03/2025 00:00:00;0,01;0;-0,00;-0,01;0,00;13,29;54;56;57;45;38
29/03/2025 00:30:00;0,01;0;-0,01;-0,01;0,00;13,29;54;56;57;45;38
29/03/2025 01:00:00;0,02;0;-0,00;-0,01;0,00;13,31;54;55;56;45;38
29/03/2025 01:30:00;0,02;0;-0,00;-0,01;-0,01;13,29;54;55;56;45;38
29/03/2025 02:00:00;0,01;0;-0,00;-0,01;0,00;13,31;53;55;56;45;38
29/03/2025 02:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;53;55;56;45;38
29/03/2025 03:00:00;0,02;0;0,00;-0,01;-0,01;13,29;53;55;55;45;38
29/03/2025 03:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;53;54;55;45;39
29/03/2025 04:00:00;0,02;0;-0,00;-0,01;-0,01;13,31;53;54;55;45;39
29/03/2025 04:30:00;0,02;0;-0,00;-0,01;-0,01;13,29;52;54;55;44;39
29/03/2025 05:00:00;0,01;0;0,00;-0,01;-0,01;13,29;52;54;54;44;39
29/03/2025 05:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;52;53;54;44;39
29/03/2025 06:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;52;53;54;44;39
29/03/2025 06:30:00;0,02;0;-0,01;-0,01;-0,01;13,31;51;53;54;44;39
29/03/2025 07:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;51;53;54;44;39
29/03/2025 07:30:00;0,02;0;-0,00;-0,01;-0,01;13,29;51;52;53;44;39
29/03/2025 08:00:00;0,02;0;-0,00;-0,01;-0,01;13,31;51;52;53;44;39
29/03/2025 08:30:00;0,02;0;-0,00;-0,01;-0,01;13,29;50;52;53;44;39
29/03/2025 09:00:00;0,02;0;-0,00;-0,01;-0,01;13,31;50;52;53;44;39
29/03/2025 09:30:00;0,01;0;-0,01;-0,01;-0,01;13,31;50;52;52;43;39
29/03/2025 10:00:00;0,01;0;-0,01;-0,01;-0,01;13,31;50;52;52;43;39
29/03/2025 10:30:00;0,01;0;-0,00;-0,01;-0,01;13,31;50;51;52;43;39
29/03/2025 11:00:00;0,02;0;-0,00;-0,01;-0,01;13,31;50;51;52;43;39
29/03/2025 11:30:00;0,02;0;0,00;-0,01;-0,01;13,29;49;51;52;43;39
29/03/2025 12:00:00;0,02;0;-0,00;-0,01;-0,01;13,29;49;51;52;43;39
29/03/2025 12:30:00;0,01;0;-0,00;-0,01;0,00;13,29;49;51;51;43;39
29/03/2025 13:00:00;0,02;0;-0,00;-0,01;-0,01;13,29;49;50;51;43;39
29/03/2025 13:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;49;50;51;43;39
29/03/2025 14:00:00;0,02;0;-0,01;-0,01;-0,01;13,29;48;50;51;43;39
29/03/2025 14:30:00;0,01;0;-0,01;-0,01;-0,01;13,29;48;50;51;43;39
29/03/2025 15:00:00;0,01;0;-0,00;-0,01;-0,01;13,31;48;50;50;42;39
29/03/2025 15:30:00;0,01;0;0,00;-0,01;-0,01;13,31;48;50;50;42;39
29/03/2025 16:00:00;0,02;0;-0,00;-0,01;-0,01;13,29;48;49;50;42;39
29/03/2025 16:30:00;0,01;0;-0,01;-0,01;-0,01;13,31;48;49;50;42;39
29/03/2025 17:00:00;0,01;0;-0,00;-0,01;-0,02;13,31;48;49;50;42;39
29/03/2025 17:30:00;0,01;0;-0,00;-0,01;-0,01;13,29;47;49;50;42;39
29/03/2025 18:00:00;149,93;0;5,12;16,51;-1,73;50,09;64;67;69;52;30
29/03/2025 18:30:00;87,81;0;2,96;16,51;-7,92;49,70;67;70;71;56;31
29/03/2025 19:00:00;127,03;0;4,31;16,52;-5,46;49,97;66;69;70;56;31
29/03/2025 19:30:00;123,04;0;4,17;16,51;-6,34;50,29;67;70;71;57;31
29/03/2025 20:00:00;116,31;0;3,94;16,51;-7,65;49,83;69;72;73;57;31
29/03/2025 20:30:00;116,35;0;3,94;16,50;-6,42;49,83;68;71;72;57;31
29/03/2025 21:00:00;115,54;0;3,91;16,50;-6,85;50,17;68;71;73;57;31
